fixture,program,mode,backend,cell,actual_run
sched-getaffinity-identity,sched_getaffinity_identity,verify,dbi,GATED-OFF(ci=false),cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sched-getaffinity-identity,sched_getaffinity_identity,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,naked,ptrace,NOT-WIRED,
sched-getaffinity-identity,sched_getaffinity_identity,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
sched-getaffinity-identity,sched_getaffinity_identity,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
sched-getaffinity-identity,sched_getaffinity_identity,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,replay,ptrace,DECLINED-IN-MANIFEST,
sched-getaffinity-identity,sched_getaffinity_identity,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sched-getaffinity-identity,sched_getaffinity_identity,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sched-getaffinity-identity,sched_getaffinity_identity,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,chaos,ptrace,DECLINED-IN-MANIFEST,
sched-getaffinity-identity,sched_getaffinity_identity,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sched-getaffinity-identity,sched_getaffinity_identity,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sched-getaffinity-identity,sched_getaffinity_identity,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,custom,ptrace,DECLINED-IN-MANIFEST,
sched-getaffinity-identity,sched_getaffinity_identity,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
sched-getaffinity-identity,sched_getaffinity_identity,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
sched-getaffinity-identity,sched_getaffinity_identity,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
sched-getaffinity-identity,sched_getaffinity_identity,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=11 rc=0
fd-duplication,fd_duplication,verify,kvm,GATED-OFF(ci=false),cannot-execute-here: HUNG(no verdict in 60s)
fd-duplication,fd_duplication,verify,dbi,GATED-OFF(ci=false),cannot-execute-here: not-in-build
fd-duplication,fd_duplication,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fd-duplication,fd_duplication,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,naked,ptrace,NOT-WIRED,
fd-duplication,fd_duplication,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
fd-duplication,fd_duplication,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
fd-duplication,fd_duplication,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,replay,ptrace,DECLINED-IN-MANIFEST,
fd-duplication,fd_duplication,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fd-duplication,fd_duplication,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fd-duplication,fd_duplication,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,chaos,ptrace,DECLINED-IN-MANIFEST,
fd-duplication,fd_duplication,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fd-duplication,fd_duplication,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fd-duplication,fd_duplication,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,custom,ptrace,DECLINED-IN-MANIFEST,
fd-duplication,fd_duplication,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
fd-duplication,fd_duplication,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
fd-duplication,fd_duplication,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
fd-duplication,fd_duplication,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
dup-shared-offset,dup_shared_offset,verify,kvm,GATED-OFF(ci=false),cannot-execute-here: HUNG(no verdict in 60s)
dup-shared-offset,dup_shared_offset,verify,dbi,GATED-OFF(ci=false),cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
dup-shared-offset,dup_shared_offset,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,naked,ptrace,NOT-WIRED,
dup-shared-offset,dup_shared_offset,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
dup-shared-offset,dup_shared_offset,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
dup-shared-offset,dup_shared_offset,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,replay,ptrace,DECLINED-IN-MANIFEST,
dup-shared-offset,dup_shared_offset,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
dup-shared-offset,dup_shared_offset,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
dup-shared-offset,dup_shared_offset,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,chaos,ptrace,DECLINED-IN-MANIFEST,
dup-shared-offset,dup_shared_offset,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
dup-shared-offset,dup_shared_offset,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
dup-shared-offset,dup_shared_offset,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,custom,ptrace,DECLINED-IN-MANIFEST,
dup-shared-offset,dup_shared_offset,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
dup-shared-offset,dup_shared_offset,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
dup-shared-offset,dup_shared_offset,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
dup-shared-offset,dup_shared_offset,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=11 rc=0
lseek-positioning,lseek_positioning,verify,kvm,GATED-OFF(ci=false),cannot-execute-here: HUNG(no verdict in 60s)
lseek-positioning,lseek_positioning,verify,dbi,GATED-OFF(ci=false),cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
lseek-positioning,lseek_positioning,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,naked,ptrace,NOT-WIRED,
lseek-positioning,lseek_positioning,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
lseek-positioning,lseek_positioning,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
lseek-positioning,lseek_positioning,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,replay,ptrace,DECLINED-IN-MANIFEST,
lseek-positioning,lseek_positioning,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
lseek-positioning,lseek_positioning,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
lseek-positioning,lseek_positioning,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,chaos,ptrace,DECLINED-IN-MANIFEST,
lseek-positioning,lseek_positioning,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
lseek-positioning,lseek_positioning,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
lseek-positioning,lseek_positioning,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,custom,ptrace,DECLINED-IN-MANIFEST,
lseek-positioning,lseek_positioning,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
lseek-positioning,lseek_positioning,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
lseek-positioning,lseek_positioning,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
lseek-positioning,lseek_positioning,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=5 rc=0
pipe-capacity,pipe_capacity,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe-capacity,pipe_capacity,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe-capacity,pipe_capacity,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,naked,ptrace,NOT-WIRED,
pipe-capacity,pipe_capacity,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
pipe-capacity,pipe_capacity,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
pipe-capacity,pipe_capacity,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,replay,ptrace,DECLINED-IN-MANIFEST,
pipe-capacity,pipe_capacity,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe-capacity,pipe_capacity,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe-capacity,pipe_capacity,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,chaos,ptrace,DECLINED-IN-MANIFEST,
pipe-capacity,pipe_capacity,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe-capacity,pipe_capacity,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe-capacity,pipe_capacity,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,custom,ptrace,DECLINED-IN-MANIFEST,
pipe-capacity,pipe_capacity,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
pipe-capacity,pipe_capacity,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
pipe-capacity,pipe_capacity,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
pipe-capacity,pipe_capacity,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
record-lock,record_lock,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
record-lock,record_lock,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
record-lock,record_lock,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,naked,ptrace,NOT-WIRED,
record-lock,record_lock,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
record-lock,record_lock,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
record-lock,record_lock,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,replay,ptrace,DECLINED-IN-MANIFEST,
record-lock,record_lock,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
record-lock,record_lock,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
record-lock,record_lock,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,chaos,ptrace,DECLINED-IN-MANIFEST,
record-lock,record_lock,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
record-lock,record_lock,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
record-lock,record_lock,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
record-lock,record_lock,custom,ptrace,DECLINED-IN-MANIFEST,
record-lock,record_lock,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
record-lock,record_lock,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,custom,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
record-lock,record_lock,custom,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
record-lock,record_lock,custom,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,verify,ptrace,GATED-OFF(ci=false),EXECUTED ok=6 rc=0
cwd-roundtrip,cwd_roundtrip,verify,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
cwd-roundtrip,cwd_roundtrip,verify,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,verify,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
cwd-roundtrip,cwd_roundtrip,verify,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,verify,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,naked,ptrace,NOT-WIRED,
cwd-roundtrip,cwd_roundtrip,naked,kvm,NOT-WIRED,cannot-execute-here: HUNG(no verdict in 60s)
cwd-roundtrip,cwd_roundtrip,naked,dbi,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,naked,liteinst,NOT-WIRED,cannot-execute-here: runtime .so missing
cwd-roundtrip,cwd_roundtrip,naked,sabre,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,naked,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,replay,ptrace,DECLINED-IN-MANIFEST,
cwd-roundtrip,cwd_roundtrip,replay,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
cwd-roundtrip,cwd_roundtrip,replay,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,replay,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
cwd-roundtrip,cwd_roundtrip,replay,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,replay,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,chaos,ptrace,DECLINED-IN-MANIFEST,
cwd-roundtrip,cwd_roundtrip,chaos,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
cwd-roundtrip,cwd_roundtrip,chaos,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,chaos,liteinst,DECLINED-IN-MANIFEST,cannot-execute-here: runtime .so missing
cwd-roundtrip,cwd_roundtrip,chaos,sabre,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,chaos,e9patch,NOT-WIRED,cannot-execute-here: not-in-build
cwd-roundtrip,cwd_roundtrip,custom,ptrace,DECLINED-IN-MANIFEST,
cwd-roundtrip,cwd_roundtrip,custom,kvm,DECLINED-IN-MANIFEST,cannot-execute-here: HUNG(no verdict in 60s)
cwd-roundtrip,cwd_roundtrip,custom,dbi,DECLINED-IN-MANIFEST,cannot-execute-here: not-in-build
